#Postnummer	Sted	Kommunenummer	Kommunenavn	Fylkesnummer	Fylkesnavn
1179	OSLO	0301	Oslo	03	Oslo
1181	OSLO	0301	Oslo	03	Oslo
1182	OSLO	0301	Oslo	03	Oslo
1184	OSLO	0301	Oslo	03	Oslo
1185	OSLO	0301	Oslo	03	Oslo
1187	OSLO	0301	Oslo	03	Oslo
1188	OSLO	0301	Oslo	03	Oslo
1189	OSLO	0301	Oslo	03	Oslo
1201	OSLO	0301	Oslo	03	Oslo
1202	OSLO	0301	Oslo	03	Oslo
1203	OSLO	0301	Oslo	03	Oslo
1204	OSLO	0301	Oslo	03	Oslo
1205	OSLO	0301	Oslo	03	Oslo
1207	OSLO	0301	Oslo	03	Oslo
1214	OSLO	0301	Oslo	03	Oslo
1215	OSLO	0301	Oslo	03	Oslo
1250	OSLO	0301	Oslo	03	Oslo
1251	OSLO	0301	Oslo	03	Oslo
1252	OSLO	0301	Oslo	03	Oslo
1253	OSLO	0301	Oslo	03	Oslo
1254	OSLO	0301	Oslo	03	Oslo
1255	OSLO	0301	Oslo	03	Oslo
1256	OSLO	0301	Oslo	03	Oslo
1257	OSLO	0301	Oslo	03	Oslo
1258	OSLO	0301	Oslo	03	Oslo
1259	OSLO	0301	Oslo	03	Oslo
1262	OSLO	0301	Oslo	03	Oslo
1263	OSLO	0301	Oslo	03	Oslo
1266	OSLO	0301	Oslo	03	Oslo
1270	OSLO	0301	Oslo	03	Oslo
1271	OSLO	0301	Oslo	03	Oslo
1272	OSLO	0301	Oslo	03	Oslo
1273	OSLO	0301	Oslo	03	Oslo
1274	OSLO	0301	Oslo	03	Oslo
1275	OSLO	0301	Oslo	03	Oslo
1277	OSLO	0301	Oslo	03	Oslo
1278	OSLO	0301	Oslo	03	Oslo
1279	OSLO	0301	Oslo	03	Oslo
1281	OSLO	0301	Oslo	03	Oslo
1283	OSLO	0301	Oslo	03	Oslo
1284	OSLO	0301	Oslo	03	Oslo
1285	OSLO	0301	Oslo	03	Oslo
1286	OSLO	0301	Oslo	03	Oslo
1290	OSLO	0301	Oslo	03	Oslo
1291	OSLO	0301	Oslo	03	Oslo
1294	OSLO	0301	Oslo	03	Oslo
1295	OSLO	0301	Oslo	03	Oslo
1300	SANDVIKA	0219	Bærum	02	Akershus
1301	SANDVIKA	0219	Bærum	02	Akershus
1302	SANDVIKA	0219	Bærum	02	Akershus
1303	SANDVIKA	0219	Bærum	02	Akershus
1304	SANDVIKA	0219	Bærum	02	Akershus
1305	HASLUM	0219	Bærum	02	Akershus
1306	BÆRUM POSTTERMINAL	0219	Bærum	02	Akershus
1309	RUD	0219	Bærum	02	Akershus
1311	HØVIKODDEN	0219	Bærum	02	Akershus
1312	SLEPENDEN	0219	Bærum	02	Akershus
1313	VØYENENGA	0219	Bærum	02	Akershus
1314	VØYENENGA	0219	Bærum	02	Akershus
1316	EIKSMARKA	0219	Bærum	02	Akershus
1317	BÆRUMS VERK	0219	Bærum	02	Akershus
1318	BEKKESTUA	0219	Bærum	02	Akershus
1319	BEKKESTUA	0219	Bærum	02	Akershus
1321	STABEKK	0219	Bærum	02	Akershus
1322	HØVIK	0219	Bærum	02	Akershus
1323	HØVIK	0219	Bærum	02	Akershus
1324	LYSAKER	0219	Bærum	02	Akershus
1325	LYSAKER	0219	Bærum	02	Akershus
1326	LYSAKER	0219	Bærum	02	Akershus
1327	LYSAKER	0219	Bærum	02	Akershus
1328	HØVIK	0219	Bærum	02	Akershus
1330	FORNEBU	0219	Bærum	02	Akershus
1331	FORNEBU	0219	Bærum	02	Akershus
1332	ØSTERÅS	0219	Bærum	02	Akershus
1333	KOLSÅS	0219	Bærum	02	Akershus
1334	RYKKINN	0219	Bærum	02	Akershus
1335	SNARØYA	0219	Bærum	02	Akershus
1336	SANDVIKA	0219	Bærum	02	Akershus
1337	SANDVIKA	0219	Bærum	02	Akershus
1338	SANDVIKA	0219	Bærum	02	Akershus
1339	VØYENENGA	0219	Bærum	02	Akershus
1340	SKUI	0219	Bærum	02	Akershus
1341	SLEPENDEN	0219	Bærum	02	Akershus
1341	SLEPENDEN	0220	Asker	02	Akershus
1342	GJETTUM	0219	Bærum	02	Akershus
1344	HASLUM	0219	Bærum	02	Akershus
1346	GJETTUM	0219	Bærum	02	Akershus
1348	RYKKINN	0219	Bærum	02	Akershus
1349	RYKKINN	0219	Bærum	02	Akershus
1350	LOMMEDALEN	0219	Bærum	02	Akershus
1351	RUD	0219	Bærum	02	Akershus
1352	KOLSÅS	0219	Bærum	02	Akershus
1353	BÆRUMS VERK	0219	Bærum	02	Akershus
1354	BÆRUMS VERK	0219	Bærum	02	Akershus
1356	BEKKESTUA	0219	Bærum	02	Akershus
1357	BEKKESTUA	0219	Bærum	02	Akershus
1358	JAR	0219	Bærum	02	Akershus
1359	EIKSMARKA	0219	Bærum	02	Akershus
1360	FORNEBU	0219	Bærum	02	Akershus
1361	ØSTERÅS	0219	Bærum	02	Akershus
1362	HOSLE	0219	Bærum	02	Akershus
1363	HØVIK	0219	Bærum	02	Akershus
1364	FORNEBU	0219	Bærum	02	Akershus
1365	BLOMMENHOLM	0219	Bærum	02	Akershus
1366	LYSAKER	0219	Bærum	02	Akershus
1367	SNARØYA	0219	Bærum	02	Akershus
1368	STABEKK	0219	Bærum	02	Akershus
1369	STABEKK	0219	Bærum	02	Akershus
1371	ASKER	0220	Asker	02	Akershus
1372	ASKER	0220	Asker	02	Akershus
1373	ASKER	0220	Asker	02	Akershus
1375	BILLINGSTAD	0220	Asker	02	Akershus
1376	BILLINGSTAD	0220	Asker	02	Akershus
1377	BILLINGSTAD	0220	Asker	02	Akershus
1378	NESBRU	0220	Asker	02	Akershus
1379	NESBRU	0220	Asker	02	Akershus
1380	HEGGEDAL	0220	Asker	02	Akershus
1381	VETTRE	0220	Asker	02	Akershus
1383	ASKER	0220	Asker	02	Akershus
1384	ASKER	0220	Asker	02	Akershus
1385	ASKER	0220	Asker	02	Akershus
1386	ASKER	0220	Asker	02	Akershus
1387	ASKER	0220	Asker	02	Akershus
1388	BORGEN	0220	Asker	02	Akershus
1389	HEGGEDAL	0220	Asker	02	Akershus
1389	HEGGEDAL	0627	Røyken	06	Buskerud
1390	VOLLEN	0220	Asker	02	Akershus
1391	VOLLEN	0220	Asker	02	Akershus
1392	VETTRE	0220	Asker	02	Akershus
1393	VOLLEN	0220	Asker	02	Akershus
1394	NESBRU	0220	Asker	02	Akershus
1395	HVALSTAD	0220	Asker	02	Akershus
1396	BILLINGSTAD	0220	Asker	02	Akershus
1396	BILLINGSTAD	0219	Bærum	02	Akershus
1397	NESØYA	0220	Asker	02	Akershus
1399	ASKER	0220	Asker	02	Akershus
1400	SKI	0213	Ski	02	Akershus
1400	SKI	0214	Ås	02	Akershus
1401	SKI	0213	Ski	02	Akershus
1402	SKI	0213	Ski	02	Akershus
1403	LANGHUS	0213	Ski	02	Akershus
1404	SIGGERUD	0213	Ski	02	Akershus
1405	LANGHUS	0213	Ski	02	Akershus
1406	SKI	0213	Ski	02	Akershus
1406	SKI	0214	Ås	02	Akershus
1407	VINTERBRO	0214	Ås	02	Akershus
1408	KRÅKSTAD	0213	Ski	02	Akershus
1409	SKOTBU	0213	Ski	02	Akershus
1410	KOLBOTN	0217	Oppegård	02	Akershus
1411	KOLBOTN	0217	Oppegård	02	Akershus
1412	SOFIEMYR	0217	Oppegård	02	Akershus
1413	TÅRNÅSEN	0217	Oppegård	02	Akershus
1414	TROLLÅSEN	0217	Oppegård	02	Akershus
1415	OPPEGÅRD	0217	Oppegård	02	Akershus
1416	OPPEGÅRD	0217	Oppegård	02	Akershus
1417	SOFIEMYR	0217	Oppegård	02	Akershus
1419	OPPEGÅRD	0217	Oppegård	02	Akershus
1420	SVARTSKOG	0217	Oppegård	02	Akershus
1421	TROLLÅSEN	0217	Oppegård	02	Akershus
1430	ÅS	0214	Ås	02	Akershus
1431	ÅS	0214	Ås	02	Akershus
1432	ÅS	0214	Ås	02	Akershus
1440	DRØBAK	0215	Frogn	02	Akershus
1441	DRØBAK	0215	Frogn	02	Akershus
1442	DRØBAK	0215	Frogn	02	Akershus
1443	OSCARSBORG	0215	Frogn	02	Akershus
1444	SKIPHELLE	0215	Frogn	02	Akershus
1445	HEER	0215	Frogn	02	Akershus
1450	NESODDTANGEN	0216	Nesodden	02	Akershus
1451	NESODDTANGEN	0216	Nesodden	02	Akershus
1453	BJØRNEMYR	0216	Nesodden	02	Akershus
1454	FAGERSTRAND	0216	Nesodden	02	Akershus
1455	NORDRE FROGN	0215	Frogn	02	Akershus
1458	FJELLSTRAND	0216	Nesodden	02	Akershus
1470	LØRENSKOG	0230	Lørenskog	02	Akershus
1471	LØRENSKOG	0230	Lørenskog	02	Akershus
1472	FJELLHAMAR	0230	Lørenskog	02	Akershus
1473	LØRENSKOG	0230	Lørenskog	02	Akershus
1474	NORDBYHAGEN	0230	Lørenskog	02	Akershus
1475	FINSTADJORDET	0230	Lørenskog	02	Akershus
1476	RASTA	0230	Lørenskog	02	Akershus
1477	FJELLHAMAR	0230	Lørenskog	02	Akershus
1478	LØRENSKOG	0230	Lørenskog	02	Akershus
1480	SLATTUM	0233	Nittedal	02	Akershus
1481	HAGAN	0233	Nittedal	02	Akershus
1481	HAGAN	0301	Oslo	03	Oslo
1482	NITTEDAL	0233	Nittedal	02	Akershus
1483	SKYTTA	0233	Nittedal	02	Akershus
1484	HAKADAL	0233	Nittedal	02	Akershus
1485	HAKADAL	0233	Nittedal	02	Akershus
1487	HAKADAL	0233	Nittedal	02	Akershus
1488	HAKADAL	0233	Nittedal	02	Akershus
1501	MOSS	0104	Moss	01	Østfold
1502	MOSS	0104	Moss	01	Østfold
1503	MOSS	0104	Moss	01	Østfold
1506	MOSS	0104	Moss	01	Østfold
1508	MOSS	0104	Moss	01	Østfold
1509	MOSS	0104	Moss	01	Østfold
1510	MOSS	0104	Moss	01	Østfold
1511	MOSS	0104	Moss	01	Østfold
1512	MOSS	0104	Moss	01	Østfold
1513	MOSS	0104	Moss	01	Østfold
1514	MOSS	0104	Moss	01	Østfold
1515	MOSS	0104	Moss	01	Østfold
1516	MOSS	0104	Moss	01	Østfold
1517	MOSS	0104	Moss	01	Østfold
1518	MOSS	0104	Moss	01	Østfold
1519	MOSS	0104	Moss	01	Østfold
1520	MOSS	0136	Rygge	01	Østfold
1521	MOSS	0136	Rygge	01	Østfold
1522	MOSS	0136	Rygge	01	Østfold
1523	MOSS	0104	Moss	01	Østfold
1524	MOSS	0104	Moss	01	Østfold
1525	MOSS	0136	Rygge	01	Østfold
1526	MOSS	0136	Rygge	01	Østfold
1528	MOSS	0136	Rygge	01	Østfold
1528	MOSS	0104	Moss	01	Østfold
1529	MOSS	0136	Rygge	01	Østfold
1530	MOSS	0104	Moss	01	Østfold
1531	MOSS	0104	Moss	01	Østfold
1532	MOSS	0104	Moss	01	Østfold
1533	MOSS	0104	Moss	01	Østfold
1534	MOSS	0104	Moss	01	Østfold
1535	MOSS	0104	Moss	01	Østfold
1536	MOSS	0104	Moss	01	Østfold
1537	MOSS	0104	Moss	01	Østfold
1538	MOSS	0104	Moss	01	Østfold
1539	MOSS	0104	Moss	01	Østfold
1540	VESTBY	0211	Vestby	02	Akershus
1541	VESTBY	0211	Vestby	02	Akershus
1545	HVITSTEN	0211	Vestby	02	Akershus
1550	HØLEN	0211	Vestby	02	Akershus
1555	SON	0211	Vestby	02	Akershus
1556	SON	0211	Vestby	02	Akershus
1560	LARKOLLEN	0136	Rygge	01	Østfold
1570	DILLING	0136	Rygge	01	Østfold
1580	RYGGE	0136	Rygge	01	Østfold
1581	RYGGE	0136	Rygge	01	Østfold
1590	RYGGE FLYSTASJON	0136	Rygge	01	Østfold
1591	SPERREBOTN	0137	Våler	01	Østfold
1592	VÅLER I ØSTFOLD	0137	Våler	01	Østfold
1593	SVINNDAL	0137	Våler	01	Østfold
1596	MOSS	0104	Moss	01	Østfold
1597	MOSS	0104	Moss	01	Østfold
1598	MOSS	0104	Moss	01	Østfold
1599	MOSS	0104	Moss	01	Østfold
1601	FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1602	FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1603	FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1604	FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1605	FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1606	FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1607	FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1608	FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1609	FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1610	FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1612	FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1613	FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1614	FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1615	FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1616	FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1617	FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1618	FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1619	FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1620	GRESSVIK	0106	Fredrikstad	01	Østfold
1621	GRESSVIK	0106	Fredrikstad	01	Østfold
1624	GRESSVIK	0106	Fredrikstad	01	Østfold
1625	MANSTAD	0106	Fredrikstad	01	Østfold
1626	MANSTAD	0106	Fredrikstad	01	Østfold
1628	ENGELSVIKEN	0106	Fredrikstad	01	Østfold
1629	GAMLE FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1630	GAMLE FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1632	GAMLE FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1633	GAMLE FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1634	GAMLE FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1636	GAMLE FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1637	GAMLE FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1638	GAMLE FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1639	GAMLE FREDRIKSTAD	0106	Fredrikstad	01	Østfold
1640	RÅDE	0135	Råde	01	Østfold
1641	RÅDE	0135	Råde	01	Østfold
1642	SALTNES	0135	Råde	01	Østfold
1642	SALTNES	0106	Fredrikstad	01	Østfold
1650	SELLEBAKK	0106	Fredrikstad	01	Østfold
1651	SELLEBAKK	0106	Fredrikstad	01	Østfold
1653	SELLEBAKK	0106	Fredrikstad	01	Østfold
1654	SELLEBAKK	0106	Fredrikstad	01	Østfold
1655	SELLEBAKK	0106	Fredrikstad	01	Østfold
1657	TORP	0106	Fredrikstad	01	Østfold
1658	TORP	0106	Fredrikstad	01	Østfold
1659	TORP	0106	Fredrikstad	01	Østfold
1661	ROLVSØY	0106	Fredrikstad	01	Østfold
1662	ROLVSØY	0106	Fredrikstad	01	Østfold
1663	ROLVSØY	0106	Fredrikstad	01	Østfold
1664	ROLVSØY	0106	Fredrikstad	01	Østfold
1665	ROLVSØY	0106	Fredrikstad	01	Østfold
1666	ROLVSØY	0106	Fredrikstad	01	Østfold
1667	ROLVSØY	0106	Fredrikstad	01	Østfold
1670	KRÅKERØY	0106	Fredrikstad	01	Østfold
1671	KRÅKERØY	0106	Fredrikstad	01	Østfold
1672	KRÅKERØY	0106	Fredrikstad	01	Østfold
1673	KRÅKERØY	0106	Fredrikstad	01	Østfold
1675	KRÅKERØY	0106	Fredrikstad	01	Østfold
1676	KRÅKERØY	0106	Fredrikstad	01	Østfold
1678	KRÅKERØY	0106	Fredrikstad	01	Østfold
1679	KRÅKERØY	0106	Fredrikstad	01	Østfold
1680	SKJÆRHALDEN	0111	Hvaler	01	Østfold
1682	SKJÆRHALDEN	0111	Hvaler	01	Østfold
1683	VESTERØY	0111	Hvaler	01	Østfold
1684	VESTERØY	0111	Hvaler	01	Østfold
1690	HERFØL	0111	Hvaler	01	Østfold
1692	NEDGÅRDEN	0111	Hvaler	01	Østfold
1701	SARPSBORG	0105	Sarpsborg	01	Østfold
1702	SARPSBORG	0105	Sarpsborg	01	Østfold
1703	SARPSBORG	0105	Sarpsborg	01	Østfold
1704	SARPSBORG	0105	Sarpsborg	01	Østfold
1705	SARPSBORG	0105	Sarpsborg	01	Østfold
1706	SARPSBORG	0105	Sarpsborg	01	Østfold
1707	SARPSBORG	0105	Sarpsborg	01	Østfold
1708	SARPSBORG	0105	Sarpsborg	01	Østfold
1709	SARPSBORG	0105	Sarpsborg	01	Østfold
1710	SARPSBORG	0105	Sarpsborg	01	Østfold
1711	SARPSBORG	0105	Sarpsborg	01	Østfold
1712	GRÅLUM	0105	Sarpsborg	01	Østfold
1713	GRÅLUM	0105	Sarpsborg	01	Østfold
1714	SARPSBORG	0105	Sarpsborg	01	Østfold
1715	YVEN	0105	Sarpsborg	01	Østfold
1718	GREÅKER	0105	Sarpsborg	01	Østfold
1719	GREÅKER	0105	Sarpsborg	01	Østfold
1720	GREÅKER	0105	Sarpsborg	01	Østfold
1721	SARPSBORG	0105	Sarpsborg	01	Østfold
1722	SARPSBORG	0105	Sarpsborg	01	Østfold
1723	SARPSBORG	0105	Sarpsborg	01	Østfold
1724	SARPSBORG	0105	Sarpsborg	01	Østfold
1725	SARPSBORG	0105	Sarpsborg	01	Østfold
1726	SARPSBORG	0105	Sarpsborg	01	Østfold
1727	SARPSBORG	0105	Sarpsborg	01	Østfold
1730	ISE	0105	Sarpsborg	01	Østfold
1733	HAFSLUNDSØY	0105	Sarpsborg	01	Østfold
1734	HAFSLUNDSØY	0105	Sarpsborg	01	Østfold
1735	VARTEIG	0105	Sarpsborg	01	Østfold
1738	BORGENHAUGEN	0105	Sarpsborg	01	Østfold
1739	BORGENHAUGEN	0105	Sarpsborg	01	Østfold
1740	BORGENHAUGEN	0105	Sarpsborg	01	Østfold
1742	KLAVESTADHAUGEN	0105	Sarpsborg	01	Østfold
1743	KLAVESTADHAUGEN	0105	Sarpsborg	01	Østfold
1745	SKJEBERG	0105	Sarpsborg	01	Østfold
1746	SKJEBERG	0105	Sarpsborg	01	Østfold
1747	SKJEBERG	0105	Sarpsborg	01	Østfold
1751	HALDEN	0101	Halden	01	Østfold
1752	HALDEN	0101	Halden	01	Østfold
1753	HALDEN	0101	Halden	01	Østfold
1754	HALDEN	0101	Halden	01	Østfold
1756	HALDEN	0101	Halden	01	Østfold
1757	HALDEN	0101	Halden	01	Østfold
1758	HALDEN	0101	Halden	01	Østfold
1760	HALDEN	0101	Halden	01	Østfold
1761	HALDEN	0101	Halden	01	Østfold
1763	HALDEN	0101	Halden	01	Østfold
1764	HALDEN	0101	Halden	01	Østfold
1765	HALDEN	0101	Halden	01	Østfold
1766	HALDEN	0101	Halden	01	Østfold
1767	HALDEN	0101	Halden	01	Østfold
1768	HALDEN	0101	Halden	01	Østfold
1769	HALDEN	0101	Halden	01	Østfold
1771	HALDEN	0101	Halden	01	Østfold
1772	HALDEN	0101	Halden	01	Østfold
1776	HALDEN	0101	Halden	01	Østfold
1777	HALDEN	0101	Halden	01	Østfold
1778	HALDEN	0101	Halden	01	Østfold
1779	HALDEN	0101	Halden	01	Østfold
1781	HALDEN	0101	Halden	01	Østfold
1782	HALDEN	0101	Halden	01	Østfold
1783	HALDEN	0101	Halden	01	Østfold
1784	HALDEN	0101	Halden	01	Østfold
1785	HALDEN	0101	Halden	01	Østfold
1786	HALDEN	0101	Halden	01	Østfold
1787	BERG I ØSTFOLD	0101	Halden	01	Østfold
1788	BERG I ØSTFOLD	0101	Halden	01	Østfold
1789	BERG I ØSTFOLD	0101	Halden	01	Østfold
1790	TISTEDAL	0101	Halden	01	Østfold
1791	TISTEDAL	0101	Halden	01	Østfold
1792	TISTEDAL	0101	Halden	01	Østfold
1793	TISTEDAL	0101	Halden	01	Østfold
1794	SPONVIKA	0101	Halden	01	Østfold
1796	KORNSJØ	0101	Halden	01	Østfold
1798	AREMARK	0118	Aremark	01	Østfold
1799	AREMARK	0118	Aremark	01	Østfold
1801	ASKIM	0124	Askim	01	Østfold
1802	ASKIM	0124	Askim	01	Østfold
1803	ASKIM	0124	Askim	01	Østfold
1804	SPYDEBERG	0123	Spydeberg	01	Østfold
1805	TOMTER	0138	Hobøl	01	Østfold
1806	SKIPTVET	0127	Skiptvet	01	Østfold
1807	ASKIM	0124	Askim	01	Østfold
1808	ASKIM	0124	Askim	01	Østfold
1809	ASKIM	0124	Askim	01	Østfold
1811	ASKIM	0124	Askim	01	Østfold
1812	ASKIM	0124	Askim	01	Østfold
1813	ASKIM	0124	Askim	01	Østfold
1814	ASKIM	0124	Askim	01	Østfold
1814	ASKIM	0125	Eidsberg	01	Østfold
1815	ASKIM	0124	Askim	01	Østfold
1816	SKIPTVET	0127	Skiptvet	01	Østfold
1820	SPYDEBERG	0123	Spydeberg	01	Østfold
1823	KNAPSTAD	0138	Hobøl	01	Østfold
1825	TOMTER	0138	Hobøl	01	Østfold
1825	TOMTER	0213	Ski	02	Akershus
1827	HOBØL	0138	Hobøl	01	Østfold
1830	ASKIM	0124	Askim	01	Østfold
1831	ASKIM	0124	Askim	01	Østfold
1832	ASKIM	0124	Askim	01	Østfold
1850	MYSEN	0125	Eidsberg	01	Østfold
1851	MYSEN	0125	Eidsberg	01	Østfold
1859	SLITU	0125	Eidsberg	01	Østfold
1859	SLITU	0124	Askim	01	Østfold
1860	TRØGSTAD	0122	Trøgstad	01	Østfold
1861	TRØGSTAD	0122	Trøgstad	01	Østfold
1866	BÅSTAD	0122	Trøgstad	01	Østfold
1867	BÅSTAD	0122	Trøgstad	01	Østfold
1870	ØRJE	0119	Marker	01	Østfold
1871	ØRJE	0119	Marker	01	Østfold
1875	OTTEID	0119	Marker	01	Østfold
1878	HÆRLAND	0125	Eidsberg	01	Østfold
1880	EIDSBERG	0125	Eidsberg	01	Østfold
1890	RAKKESTAD	0128	Rakkestad	01	Østfold
1891	RAKKESTAD	0128	Rakkestad	01	Østfold
1892	DEGERNES	0128	Rakkestad	01	Østfold
1893	DEGERNES	0128	Rakkestad	01	Østfold
1900	FETSUND	0227	Fet	02	Akershus
1901	FETSUND	0227	Fet	02	Akershus
1903	GAN	0227	Fet	02	Akershus
1910	ENEBAKKNESET	0227	Fet	02	Akershus
1911	FLATEBY	0229	Enebakk	02	Akershus
1912	ENEBAKK	0229	Enebakk	02	Akershus
1914	YTRE ENEBAKK	0229	Enebakk	02	Akershus
1920	SØRUMSAND	0226	Sørum	02	Akershus
1921	SØRUMSAND	0226	Sørum	02	Akershus
1923	SØRUM	0226	Sørum	02	Akershus
1925	BLAKER	0226	Sørum	02	Akershus
1927	RÅNÅSFOSS	0226	Sørum	02	Akershus
1929	AULI	0236	Nes	02	Akershus
1930	AURSKOG	0221	Aurskog-Høland	02	Akershus
1940	BJØRKELANGEN	0221	Aurskog-Høland	02	Akershus
1941	BJØRKELANGEN	0221	Aurskog-Høland	02	Akershus
1950	RØMSKOG	0121	Rømskog	01	Østfold
1954	SETSKOG	0221	Aurskog-Høland	02	Akershus
1960	LØKEN	0221	Aurskog-Høland	02	Akershus
1963	FOSSER	0221	Aurskog-Høland	02	Akershus
1970	HEMNES	0221	Aurskog-Høland	02	Akershus
2000	LILLESTRØM	0231	Skedsmo	02	Akershus
2000	LILLESTRØM	0227	Fet	02	Akershus
2001	LILLESTRØM	0231	Skedsmo	02	Akershus
2003	LILLESTRØM	0231	Skedsmo	02	Akershus
2004	LILLESTRØM	0231	Skedsmo	02	Akershus
2005	RÆLINGEN	0228	Rælingen	02	Akershus
2005	RÆLINGEN	0231	Skedsmo	02	Akershus
2006	LØVENSTAD	0228	Rælingen	02	Akershus
2007	KJELLER	0231	Skedsmo	02	Akershus
2008	FJERDINGBY	0228	Rælingen	02	Akershus
2009	NORDBY	0228	Rælingen	02	Akershus
2010	STRØMMEN	0231	Skedsmo	02	Akershus
2011	STRØMMEN	0231	Skedsmo	02	Akershus
2012	LILLESTRØM	0231	Skedsmo	02	Akershus
2013	SKJETTEN	0231	Skedsmo	02	Akershus
2013	SKJETTEN	0233	Nittedal	02	Akershus
2014	BLYSTADLIA	0228	Rælingen	02	Akershus
2015	LEIRSUND	0231	Skedsmo	02	Akershus
2016	FROGNER	0226	Sørum	02	Akershus
2019	SKEDSMOKORSET	0231	Skedsmo	02	Akershus
2020	SKEDSMOKORSET	0231	Skedsmo	02	Akershus
2021	SKEDSMOKORSET	0231	Skedsmo	02	Akershus
2022	GJERDRUM	0234	Gjerdrum	02	Akershus
2024	GJERDRUM	0234	Gjerdrum	02	Akershus
2025	FJERDINGBY	0228	Rælingen	02	Akershus
2026	SKJETTEN	0231	Skedsmo	02	Akershus
2027	KJELLER	0231	Skedsmo	02	Akershus
2030	NANNESTAD	0238	Nannestad	02	Akershus
2031	NANNESTAD	0238	Nannestad	02	Akershus
2032	MAURA	0238	Nannestad	02	Akershus
2033	ÅSGREINA	0238	Nannestad	02	Akershus
2034	HOLTER	0238	Nannestad	02	Akershus
2040	KLØFTA	0235	Ullensaker	02	Akershus
2041	KLØFTA	0235	Ullensaker	02	Akershus
2050	JESSHEIM	0235	Ullensaker	02	Akershus
2051	JESSHEIM	0235	Ullensaker	02	Akershus
2052	JESSHEIM	0235	Ullensaker	02	Akershus
2054	MOGREINA	0235	Ullensaker	02	Akershus
2055	NORDKISA	0235	Ullensaker	02	Akershus
2056	ALGARHEIM	0235	Ullensaker	02	Akershus
2057	JESSHEIM	0235	Ullensaker	02	Akershus
2058	SESSVOLLMOEN	0235	Ullensaker	02	Akershus
2059	TRANDUM	0235	Ullensaker	02	Akershus
2060	GARDERMOEN	0235	Ullensaker	02	Akershus
2060	GARDERMOEN	0238	Nannestad	02	Akershus
2061	GARDERMOEN	0235	Ullensaker	02	Akershus
2065	GARDERMOEN	0235	Ullensaker	02	Akershus
2070	RÅHOLT	0237	Eidsvoll	02	Akershus
2071	RÅHOLT	0237	Eidsvoll	02	Akershus
2072	DAL	0237	Eidsvoll	02	Akershus
2073	BØN	0237	Eidsvoll	02	Akershus
2074	EIDSVOLL VERK	0237	Eidsvoll	02	Akershus
2076	DAL	0237	Eidsvoll	02	Akershus
2080	EIDSVOLL	0237	Eidsvoll	02	Akershus
2081	EIDSVOLL	0237	Eidsvoll	02	Akershus
2090	HURDAL	0239	Hurdal	02	Akershus
2091	HURDAL	0239	Hurdal	02	Akershus
2092	MINNESUND	0237	Eidsvoll	02	Akershus
2093	FEIRING	0237	Eidsvoll	02	Akershus
2100	SKARNES	0419	Sør-Odal	04	Hedmark
2101	SKARNES	0419	Sør-Odal	04	Hedmark
2110	SLÅSTAD	0419	Sør-Odal	04	Hedmark
2114	DISENÅ	0419	Sør-Odal	04	Hedmark
2116	SANDER	0419	Sør-Odal	04	Hedmark
2120	SAGSTUA	0418	Nord-Odal	04	Hedmark
2123	BRUVOLL	0418	Nord-Odal	04	Hedmark
2130	KNAPPER	0418	Nord-Odal	04	Hedmark
2133	GARDVIK	0418	Nord-Odal	04	Hedmark
2134	AUSTVATN	0418	Nord-Odal	04	Hedmark
2150	ÅRNES	0236	Nes	02	Akershus
2151	ÅRNES	0236	Nes	02	Akershus
2160	VORMSUND	0236	Nes	02	Akershus
2162	BRÅRUD	0236	Nes	02	Akershus
2164	SKOGBYGDA	0236	Nes	02	Akershus
2165	HVAM	0236	Nes	02	Akershus
2166	OPPAKER	0236	Nes	02	Akershus
2170	FENSTAD	0236	Nes	02	Akershus
2201	KONGSVINGER	0402	Kongsvinger	04	Hedmark
2202	KONGSVINGER	0402	Kongsvinger	04	Hedmark
2203	KONGSVINGER	0402	Kongsvinger	04	Hedmark
2204	KONGSVINGER	0402	Kongsvinger	04	Hedmark
